Multiple Cause of death,Multiple Cause of death Code,Year,Year Code,Gender,Gender Code,Race,Race Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate,socioec quintile,age_midpoint
Other opioids,T40.2,2017,2017,Male,M,Asian or Pacific Islander,A-PI,55-59 years,55-59,5,228669,2.1865666093786214,5,57.0
Other opioids,T40.2,2017,2017,Male,M,Asian or Pacific Islander,A-PI,60-64 years ,60-64,5,195168,2.5618953926873256,5,62.0
Other opioids,T40.2,2017,2017,Male,M,Asian or Pacific Islander,A-PI,65-69 years,65-69,5,159530,3.1342067322760605,5,67.0
Other opioids,T40.2,2017,2017,Male,M,Asian or Pacific Islander,A-PI,75-79 years,75-79,5,79340,6.301991429291657,5,77.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,15-19 years,15-19,5,289734,1.7257208335921914,5,17.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,30-34 years,30-34,5,266815,1.8739576110788372,5,32.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,35-39 years,35-39,21,257354,8.159966,5,37.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,50-54 years,50-54,24,239274,10.030342,5,52.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,60-64 years ,60-64,20,172573,11.589298,5,62.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,65-69 years,65-69,5,124870,4.004164330904141,5,67.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,70-74 years,70-74,5,80298,6.226805150813221,5,72.0
Other opioids,T40.2,2017,2017,Male,M,Black or African American,2054-5,75-79 years,75-79,5,50164,9.967307232278127,5,77.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,15-19 years,15-19,20,1609668,1.242492,5,17.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,20-24 years,20-24,113,1594408,7.08727,5,22.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,25-29 years,25-29,161,1679696,9.585068,5,27.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,30-34 years,30-34,180,1696088,10.612657,5,32.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,35-39 years,35-39,194,1664579,11.654599,5,37.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,40-44 years,40-44,152,1547296,9.823589,5,42.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,45-49 years,45-49,138,1733633,7.960162,5,47.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,50-54 years,50-54,172,1798656,9.562696,5,52.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,55-59 years,55-59,162,1818833,8.90681,5,57.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,60-64 years ,60-64,110,1570539,7.003965,5,62.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,65-69 years,65-69,57,1259027,4.527306,5,67.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,70-74 years,70-74,20,944916,2.11659,5,72.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,75-79 years,75-79,5,592939,0.8432570635427927,5,77.0
Other opioids,T40.2,2017,2017,Male,M,White,2106-3,80-84 years,80-84,5,386037,1.2952126350582975,5,82.0
Other opioids,T40.2,2018,2018,Female,F,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,21637,23.108564033830937,5,37.0
Other opioids,T40.2,2018,2018,Female,F,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,19562,25.55975871587772,5,42.0
Other opioids,T40.2,2018,2018,Female,F,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,19254,25.968629895086735,5,47.0
Other opioids,T40.2,2018,2018,Female,F,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,17888,27.95169946332737,5,52.0
Other opioids,T40.2,2018,2018,Female,F,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,16789,29.781404491035797,5,57.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,359606,1.3904106160631358,5,27.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,30-34 years,30-34,5,388877,1.2857535930384159,5,32.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,35-39 years,35-39,5,395921,1.2628782004490795,5,37.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,45-49 years,45-49,5,348793,1.4335150074686132,5,47.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,50-54 years,50-54,5,292799,1.7076561053828736,5,52.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,55-59 years,55-59,5,268020,1.865532422953511,5,57.0
Other opioids,T40.2,2018,2018,Female,F,Asian or Pacific Islander,A-PI,70-74 years,70-74,5,147747,3.3841634686321886,5,72.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,1-4 years,1-4,5,214050,2.3359028264424198,5,2.5
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,10-14 years,10-14,5,279318,1.7900743954918765,5,12.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,15-19 years,15-19,5,281268,1.777664007281312,5,17.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,20-24 years,20-24,5,286299,1.7464259393151913,5,22.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,25-29 years,25-29,5,314061,1.5920474048035256,5,27.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,30-34 years,30-34,5,290744,1.7197259444734887,5,32.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,50-54 years,50-54,5,270341,1.8495159816675977,5,52.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,60-64 years ,60-64,5,216612,2.308274703155873,5,62.0
Other opioids,T40.2,2018,2018,Female,F,Black or African American,2054-5,65-69 years,65-69,5,170363,2.934909575435981,5,67.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,10-14 years,10-14,5,1508017,0.3315612489779624,5,12.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,15-19 years,15-19,5,1527958,0.3272341255453357,5,17.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,20-24 years,20-24,34,1509767,2.252003,5,22.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,25-29 years,25-29,62,1593684,3.890357,5,27.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,30-34 years,30-34,78,1624552,4.801324,5,32.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,35-39 years,35-39,79,1638856,4.820436,5,37.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,40-44 years,40-44,82,1527176,5.369388,5,42.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,45-49 years,45-49,97,1683041,5.763377,5,47.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,50-54 years,50-54,112,1764835,6.346202,5,52.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,55-59 years,55-59,111,1846604,6.011034,5,57.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,60-64 years ,60-64,75,1679601,4.465346,5,62.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,65-69 years,65-69,42,1403723,2.992043,5,67.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,70-74 years,70-74,20,1132672,1.765736,5,72.0
Other opioids,T40.2,2018,2018,Female,F,White,2106-3,80-84 years,80-84,5,545633,0.9163668619749905,5,82.0
Other opioids,T40.2,2018,2018,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,26555,18.828845791752965,5,27.0
Other opioids,T40.2,2018,2018,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,25150,19.880715705765407,5,32.0
Other opioids,T40.2,2018,2018,Male,M,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,21264,23.513920240782543,5,42.0
Other opioids,T40.2,2018,2018,Male,M,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,20362,24.55554464198016,5,47.0
Other opioids,T40.2,2018,2018,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,16067,31.11968631356196,5,57.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,15-19 years,15-19,5,261885,1.9092349695477022,5,17.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,20-24 years,20-24,5,270935,1.8454610884529499,5,22.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,355146,1.407871692205459,5,27.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,30-34 years,30-34,5,365999,1.3661239511583365,5,32.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,35-39 years,35-39,5,355570,1.4061928734145175,5,37.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,40-44 years,40-44,5,332882,1.5020337537025132,5,42.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,45-49 years,45-49,5,315928,1.5826390823225545,5,47.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,50-54 years,50-54,5,261321,1.9133556047925733,5,52.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,55-59 years,55-59,5,234276,2.1342348341272688,5,57.0
Other opioids,T40.2,2018,2018,Male,M,Asian or Pacific Islander,A-PI,65-69 years,65-69,5,163175,3.064194882794546,5,67.0
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,1-4 years,1-4,5,222752,2.2446487573624476,5,2.5
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,15-19 years,15-19,5,288166,1.7351110124025737,5,17.0
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,20-24 years,20-24,5,289774,1.7254826174881113,5,22.0
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,25-29 years,25-29,5,318011,1.572272657235127,5,27.0
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,45-49 years,45-49,5,243917,2.0498776223059485,5,47.0
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,70-74 years,70-74,5,86013,5.813074767767663,5,72.0
Other opioids,T40.2,2018,2018,Male,M,Black or African American,2054-5,75-79 years,75-79,5,53212,9.396376757122454,5,77.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,1-4 years,1-4,5,1149593,0.43493653840968066,5,2.5
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,10-14 years,10-14,5,1579788,0.3164981630446617,5,12.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,20-24 years,20-24,67,1570105,4.267231,5,22.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,25-29 years,25-29,135,1687291,8.000991,5,27.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,30-34 years,30-34,139,1689872,8.225475,5,32.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,35-39 years,35-39,148,1684374,8.786647,5,37.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,40-44 years,40-44,131,1552371,8.438704,5,42.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,45-49 years,45-49,115,1687341,6.815457,5,47.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,50-54 years,50-54,138,1747084,7.898876,5,52.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,55-59 years,55-59,156,1807450,8.630944,5,57.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,60-64 years ,60-64,105,1597582,6.572433,5,62.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,65-69 years,65-69,49,1273544,3.847531,5,67.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,75-79 years,75-79,5,639357,0.7820357014938445,5,77.0
Other opioids,T40.2,2018,2018,Male,M,White,2106-3,80-84 years,80-84,5,397156,1.2589511426240572,5,82.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,20-24 years,20-24,5,23193,21.558228775923773,5,22.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,24675,20.263424518743665,5,27.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,22437,22.284619155858625,5,32.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,21784,22.952625780389276,5,37.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,19078,26.208197924310724,5,47.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,16740,29.86857825567503,5,57.0
Other opioids,T40.2,2019,2019,Female,F,American Indian or Alaska Native,1002-5,60-64 years ,60-64,5,13851,36.09847664428561,5,62.0
Other opioids,T40.2,2019,2019,Female,F,Asian or Pacific Islander,A-PI,20-24 years,20-24,5,265197,1.885390860379265,5,22.0
Other opioids,T40.2,2019,2019,Female,F,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,354381,1.410910855830307,5,27.0
Other opioids,T40.2,2019,2019,Female,F,Asian or Pacific Islander,A-PI,45-49 years,45-49,5,355698,1.405686846707038,5,47.0
Other opioids,T40.2,2019,2019,Female,F,Asian or Pacific Islander,A-PI,50-54 years,50-54,5,298102,1.6772782470429584,5,52.0
Other opioids,T40.2,2019,2019,Female,F,Asian or Pacific Islander,A-PI,60-64 years ,60-64,5,243271,2.055321020590206,5,62.0
Other opioids,T40.2,2019,2019,Female,F,Asian or Pacific Islander,A-PI,65-69 years,65-69,5,206649,2.419561672207463,5,67.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,15-19 years,15-19,5,282266,1.7713787703797128,5,17.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,20-24 years,20-24,5,284622,1.756715924981203,5,22.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,25-29 years,25-29,5,319196,1.56643566961992,5,27.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,35-39 years,35-39,5,293699,1.702423229224478,5,37.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,40-44 years,40-44,5,273890,1.8255504034466394,5,42.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,50-54 years,50-54,5,268137,1.864718408873076,5,52.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,55-59 years,55-59,5,262261,1.9064977255482134,5,57.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,60-64 years ,60-64,5,223297,2.239170253071022,5,62.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,65-69 years,65-69,5,176201,2.837668344674548,5,67.0
Other opioids,T40.2,2019,2019,Female,F,Black or African American,2054-5,70-74 years,70-74,5,128518,3.8905056101090896,5,72.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,10-14 years,10-14,5,1486684,0.33631894874768276,5,12.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,15-19 years,15-19,5,1524819,0.3279077713485994,5,17.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,20-24 years,20-24,30,1496455,2.004738,5,22.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,25-29 years,25-29,50,1595917,3.132995,5,27.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,30-34 years,30-34,68,1620079,4.197326,5,32.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,35-39 years,35-39,71,1648125,4.307926,5,37.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,40-44 years,40-44,64,1537711,4.16203,5,42.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,45-49 years,45-49,63,1626953,3.872269,5,47.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,50-54 years,50-54,92,1719249,5.351174,5,52.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,55-59 years,55-59,86,1835427,4.685558,5,57.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,60-64 years ,60-64,72,1695176,4.247347,5,62.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,65-69 years,65-69,52,1430872,3.634148,5,67.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,70-74 years,70-74,33,1181344,2.793429,5,72.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,75-79 years,75-79,20,830627,2.40782,5,77.0
Other opioids,T40.2,2019,2019,Female,F,White,2106-3,80-84 years,80-84,5,561825,0.8899568370934009,5,82.0
Other opioids,T40.2,2019,2019,Male,M,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,26481,18.881462180431253,5,27.0
Other opioids,T40.2,2019,2019,Male,M,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,25385,19.696671262556627,5,32.0
Other opioids,T40.2,2019,2019,Male,M,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,24207,20.655182385260463,5,37.0
Other opioids,T40.2,2019,2019,Male,M,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,18308,27.31046537032991,5,52.0
Other opioids,T40.2,2019,2019,Male,M,American Indian or Alaska Native,1002-5,55-59 years,55-59,5,16467,30.363757818667636,5,57.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,15-19 years,15-19,5,267475,1.869333582577811,5,17.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,20-24 years,20-24,5,267049,1.8723155675550178,5,22.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,25-29 years,25-29,5,354151,1.4118271584719513,5,27.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,30-34 years,30-34,5,374050,1.336719689881032,5,32.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,35-39 years,35-39,5,367834,1.359308818651892,5,37.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,40-44 years,40-44,5,335942,1.4883521560269333,5,42.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,45-49 years,45-49,5,323512,1.5455377234847547,5,47.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,50-54 years,50-54,5,267023,1.8724978747149121,5,52.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,60-64 years ,60-64,5,206553,2.4206862161285483,5,62.0
Other opioids,T40.2,2019,2019,Male,M,Asian or Pacific Islander,A-PI,65-69 years,65-69,5,167802,2.979702268149367,5,67.0
Other opioids,T40.2,2019,2019,Male,M,Black or African American,2054-5,15-19 years,15-19,5,288287,1.7343827505229166,5,17.0
Other opioids,T40.2,2019,2019,Male,M,Black or African American,2054-5,20-24 years,20-24,5,286388,1.745883207396958,5,22.0
Other opioids,T40.2,2019,2019,Male,M,Black or African American,2054-5,50-54 years,50-54,24,235994,10.16975,5,52.0
Other opioids,T40.2,2019,2019,Male,M,Black or African American,2054-5,70-74 years,70-74,5,92032,5.432892906815021,5,72.0
Other opioids,T40.2,2019,2019,Male,M,Black or African American,2054-5,75-79 years,75-79,5,56036,8.922835320151332,5,77.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,< 1 year,< 1,5,271947,1.838593549478391,5,0.5
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,20-24 years,20-24,45,1551925,2.899625,5,22.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,25-29 years,25-29,124,1690428,7.33542,5,27.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,30-34 years,30-34,174,1690194,10.294676,5,32.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,35-39 years,35-39,147,1695514,8.669937,5,37.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,40-44 years,40-44,113,1566150,7.215145,5,42.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,45-49 years,45-49,115,1634816,7.034431,5,47.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,50-54 years,50-54,114,1705606,6.683841,5,52.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,55-59 years,55-59,130,1797166,7.233611,5,57.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,60-64 years ,60-64,104,1618552,6.425496,5,62.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,65-69 years,65-69,44,1300414,3.383538,5,67.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,70-74 years,70-74,20,1026664,1.948057,5,72.0
Other opioids,T40.2,2019,2019,Male,M,White,2106-3,80-84 years,80-84,5,410806,1.2171195162680195,5,82.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,20-24 years,20-24,5,23262,21.494282520849453,5,22.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,25-29 years,25-29,5,24537,20.377389248889433,5,27.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,30-34 years,30-34,5,23066,21.676927078817307,5,32.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,35-39 years,35-39,5,21782,22.95473326599945,5,37.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,40-44 years,40-44,5,20275,24.660912453760787,5,42.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,45-49 years,45-49,5,19046,26.25223143967237,5,47.0
Other opioids,T40.2,2020,2020,Female,F,American Indian or Alaska Native,1002-5,50-54 years,50-54,5,17878,27.967334153708467,5,52.0
