Census Region,Census Region Code,Year,Year Code,Gender,Gender Code,Single Race 6,Single Race 6 Code,Five-Year Age Groups,Five-Year Age Groups Code,Deaths,Population,Crude Rate,age_midpoint
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,40-44 years,40-44,91,115828,78.6,42.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,45-49 years,45-49,60,105864,56.7,47.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,50-54 years,50-54,66,109316,60.4,52.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,55-59 years,55-59,71,108856,65.2,57.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,60-64 years ,60-64,62,97147,63.8,62.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,Black or African American,2054-5,65-69 years,65-69,14,72232,Unreliable,67.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,15-19 years,15-19,34,324621,10.5,17.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,20-24 years,20-24,115,351979,32.7,22.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,25-29 years,25-29,203,342664,59.2,27.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,30-34 years,30-34,268,368168,72.8,32.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,35-39 years,35-39,210,368800,56.9,37.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,40-44 years,40-44,217,346637,62.6,42.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,45-49 years,45-49,145,319320,45.4,47.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,50-54 years,50-54,117,328728,35.6,52.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,55-59 years,55-59,103,313865,32.8,57.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,60-64 years ,60-64,76,297338,25.6,62.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,65-69 years,65-69,39,249745,15.6,67.0
Census Region 3: South,CENS-R3,2021,2021,Male,M,White,2106-3,70-74 years,70-74,10,209192,Unreliable,72.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,20-24 years,20-24,24,330061,7.3,22.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,25-29 years,25-29,31,364699,8.5,27.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,30-34 years,30-34,26,346599,7.5,32.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,35-39 years,35-39,42,338279,12.4,37.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,40-44 years,40-44,27,303752,8.9,42.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,45-49 years,45-49,39,312430,12.5,47.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,50-54 years,50-54,31,303966,10.2,52.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,55-59 years,55-59,42,319110,13.2,57.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,60-64 years ,60-64,27,299957,9.0,62.0
Census Region 4: West,CENS-R4,2018,2018,Female,F,White,2106-3,65-69 years,65-69,26,256380,10.1,67.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,15-19 years,15-19,12,308190,Unreliable,17.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,20-24 years,20-24,61,341153,17.9,22.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,25-29 years,25-29,101,391036,25.8,27.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,30-34 years,30-34,78,372148,21.0,32.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,35-39 years,35-39,96,357475,26.9,37.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,40-44 years,40-44,61,317709,19.2,42.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,45-49 years,45-49,47,323256,14.5,47.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,50-54 years,50-54,48,308126,15.6,52.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,55-59 years,55-59,74,314083,23.6,57.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,60-64 years ,60-64,42,285552,14.7,62.0
Census Region 4: West,CENS-R4,2018,2018,Male,M,White,2106-3,65-69 years,65-69,34,233938,14.5,67.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,20-24 years,20-24,21,327437,6.4,22.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,25-29 years,25-29,38,365189,10.4,27.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,30-34 years,30-34,34,349614,9.7,32.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,35-39 years,35-39,43,340494,12.6,37.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,40-44 years,40-44,34,306788,11.1,42.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,45-49 years,45-49,44,305291,14.4,47.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,50-54 years,50-54,37,299770,12.3,52.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,55-59 years,55-59,43,315395,13.6,57.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,60-64 years ,60-64,35,300557,11.6,62.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,65-69 years,65-69,16,261567,Unreliable,67.0
Census Region 4: West,CENS-R4,2019,2019,Female,F,White,2106-3,70-74 years,70-74,14,210603,Unreliable,72.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,15-19 years,15-19,12,308308,Unreliable,17.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,20-24 years,20-24,67,336675,19.9,22.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,25-29 years,25-29,121,390439,31.0,27.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,30-34 years,30-34,112,376942,29.7,32.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,35-39 years,35-39,85,360628,23.6,37.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,40-44 years,40-44,77,321134,24.0,42.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,45-49 years,45-49,56,316663,17.7,47.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,50-54 years,50-54,44,305380,14.4,52.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,55-59 years,55-59,63,311193,20.2,57.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,60-64 years ,60-64,46,287262,16.0,62.0
Census Region 4: West,CENS-R4,2019,2019,Male,M,White,2106-3,65-69 years,65-69,27,238307,11.3,67.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,15-19 years,15-19,23,299042,7.7,17.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,20-24 years,20-24,29,326249,8.9,22.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,25-29 years,25-29,49,362143,13.5,27.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,30-34 years,30-34,53,354902,14.9,32.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,35-39 years,35-39,53,340025,15.6,37.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,40-44 years,40-44,49,311937,15.7,42.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,45-49 years,45-49,50,296968,16.8,47.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,50-54 years,50-54,44,300679,14.6,52.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,55-59 years,55-59,39,308502,12.6,57.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,60-64 years ,60-64,25,300890,8.3,62.0
Census Region 4: West,CENS-R4,2020,2020,Female,F,White,2106-3,65-69 years,65-69,13,265453,Unreliable,67.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Black or African American,2054-5,20-24 years,20-24,10,22402,Unreliable,22.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Black or African American,2054-5,25-29 years,25-29,11,29566,Unreliable,27.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Black or African American,2054-5,30-34 years,30-34,12,28833,Unreliable,32.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Black or African American,2054-5,45-49 years,45-49,10,20240,Unreliable,47.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Black or African American,2054-5,50-54 years,50-54,13,20181,Unreliable,52.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,Black or African American,2054-5,60-64 years ,60-64,11,18006,Unreliable,62.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,15-19 years,15-19,51,306697,16.6,17.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,20-24 years,20-24,129,333674,38.7,22.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,25-29 years,25-29,200,385432,51.9,27.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,30-34 years,30-34,157,383828,40.9,32.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,35-39 years,35-39,167,361684,46.2,37.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,40-44 years,40-44,115,326776,35.2,42.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,45-49 years,45-49,104,309343,33.6,47.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,50-54 years,50-54,90,307209,29.3,52.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,55-59 years,55-59,96,305733,31.4,57.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,60-64 years ,60-64,65,288557,22.5,62.0
Census Region 4: West,CENS-R4,2020,2020,Male,M,White,2106-3,65-69 years,65-69,30,241732,12.4,67.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,Black or African American,2054-5,30-34 years,30-34,11,26206,Unreliable,32.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,15-19 years,15-19,25,304438,8.2,17.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,20-24 years,20-24,43,323561,13.3,22.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,25-29 years,25-29,50,347087,14.4,27.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,30-34 years,30-34,61,355491,17.2,32.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,35-39 years,35-39,80,339326,23.6,37.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,40-44 years,40-44,70,318578,22.0,42.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,45-49 years,45-49,60,290495,20.7,47.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,50-54 years,50-54,55,302037,18.2,52.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,55-59 years,55-59,79,299703,26.4,57.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,60-64 years ,60-64,50,298061,16.8,62.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,65-69 years,65-69,37,266363,13.9,67.0
Census Region 4: West,CENS-R4,2021,2021,Female,F,White,2106-3,70-74 years,70-74,12,225435,Unreliable,72.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,20-24 years,20-24,10,22051,Unreliable,22.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,25-29 years,25-29,17,27329,Unreliable,27.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,30-34 years,30-34,17,29467,Unreliable,32.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,35-39 years,35-39,16,25757,Unreliable,37.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,40-44 years,40-44,11,23027,Unreliable,42.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,45-49 years,45-49,15,20330,Unreliable,47.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,50-54 years,50-54,17,20676,Unreliable,52.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,55-59 years,55-59,13,20531,Unreliable,57.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,60-64 years ,60-64,16,18612,Unreliable,62.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,Black or African American,2054-5,65-69 years,65-69,10,13715,Unreliable,67.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,15-19 years,15-19,48,314564,15.3,17.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,20-24 years,20-24,138,328294,42.0,22.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,25-29 years,25-29,241,362795,66.4,27.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,30-34 years,30-34,246,381910,64.4,32.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,35-39 years,35-39,230,367937,62.5,37.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,40-44 years,40-44,169,339129,49.8,42.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,45-49 years,45-49,112,307074,36.5,47.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,50-54 years,50-54,141,318864,44.2,52.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,55-59 years,55-59,105,305794,34.3,57.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,60-64 years ,60-64,95,294605,32.2,62.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,65-69 years,65-69,36,249077,14.5,67.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,White,2106-3,70-74 years,70-74,18,201652,Unreliable,72.0
Census Region 4: West,CENS-R4,2021,2021,Male,M,More than one race,M,25-29 years,25-29,12,23582,Unreliable,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,20-24 years,20-24,17,107652,Unreliable,22.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,25-29 years,25-29,29,98932,29.3,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,30-34 years,30-34,31,100137,31.0,32.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,35-39 years,35-39,26,98487,26.4,37.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,40-44 years,40-44,22,94594,23.3,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,45-49 years,45-49,17,110684,Unreliable,47.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,50-54 years,50-54,16,125260,Unreliable,52.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,55-59 years,55-59,19,130021,Unreliable,57.0
Census Region 1: Northeast,CENS-R1,2018,2018,Female,F,White,2106-3,60-64 years ,60-64,11,116777,Unreliable,62.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,20-24 years,20-24,35,109833,31.9,22.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,25-29 years,25-29,98,104224,94.0,27.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,30-34 years,30-34,94,102806,91.4,32.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,35-39 years,35-39,77,98317,78.3,37.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,40-44 years,40-44,56,92775,60.4,42.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,45-49 years,45-49,30,106120,28.3,47.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,50-54 years,50-54,54,119574,45.2,52.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,55-59 years,55-59,28,125002,22.4,57.0
Census Region 1: Northeast,CENS-R1,2018,2018,Male,M,White,2106-3,60-64 years ,60-64,25,110267,22.7,62.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,25-29 years,25-29,28,99183,28.2,27.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,30-34 years,30-34,25,99995,25.0,32.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,35-39 years,35-39,27,98606,27.4,37.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,40-44 years,40-44,13,94783,Unreliable,42.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,45-49 years,45-49,22,105334,20.9,47.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,50-54 years,50-54,18,120471,Unreliable,52.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,55-59 years,55-59,20,129152,15.5,57.0
Census Region 1: Northeast,CENS-R1,2019,2019,Female,F,White,2106-3,60-64 years ,60-64,10,118083,Unreliable,62.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,20-24 years,20-24,28,107807,26.0,22.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,25-29 years,25-29,79,105343,75.0,27.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,30-34 years,30-34,87,102501,84.9,32.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,35-39 years,35-39,69,98829,69.8,37.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,40-44 years,40-44,48,93496,51.3,42.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,45-49 years,45-49,36,101176,35.6,47.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,50-54 years,50-54,49,115372,42.5,52.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,55-59 years,55-59,46,123903,37.1,57.0
Census Region 1: Northeast,CENS-R1,2019,2019,Male,M,White,2106-3,60-64 years ,60-64,20,111338,18.0,62.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,25-29 years,25-29,34,99250,34.3,27.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,30-34 years,30-34,22,99426,22.1,32.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,35-39 years,35-39,30,99287,30.2,37.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,40-44 years,40-44,18,95098,Unreliable,42.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,45-49 years,45-49,13,100636,Unreliable,47.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,50-54 years,50-54,19,116857,Unreliable,52.0
Census Region 1: Northeast,CENS-R1,2020,2020,Female,F,White,2106-3,55-59 years,55-59,18,127154,Unreliable,57.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,20-24 years,20-24,34,106505,31.9,22.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,25-29 years,25-29,70,104998,66.7,27.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,30-34 years,30-34,79,102886,76.8,32.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,35-39 years,35-39,85,99561,85.4,37.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,40-44 years,40-44,50,94306,53.0,42.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,45-49 years,45-49,45,97135,46.3,47.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,50-54 years,50-54,52,111949,46.4,52.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,55-59 years,55-59,40,122036,32.8,57.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,60-64 years ,60-64,25,112237,22.3,62.0
Census Region 1: Northeast,CENS-R1,2020,2020,Male,M,White,2106-3,65-69 years,65-69,12,89967,Unreliable,67.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,20-24 years,20-24,11,106611,Unreliable,22.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,25-29 years,25-29,13,99382,Unreliable,27.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,30-34 years,30-34,28,100331,27.9,32.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,35-39 years,35-39,38,102478,37.1,37.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,40-44 years,40-44,25,99030,25.2,42.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,45-49 years,45-49,19,97780,Unreliable,47.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,50-54 years,50-54,28,116631,24.0,52.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,55-59 years,55-59,19,126635,Unreliable,57.0
Census Region 1: Northeast,CENS-R1,2021,2021,Female,F,White,2106-3,65-69 years,65-69,11,101354,Unreliable,67.0
Census Region 1: Northeast,CENS-R1,2021,2021,Male,M,Black or African American,2054-5,55-59 years,55-59,12,8029,Unreliable,57.0
