"Notes"	"Multiple Cause of death"	"Multiple Cause of death Code"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Single Race 6"	"Single Race 6 Code"	"Five-Year Age Groups"	"Five-Year Age Groups Code"	Deaths	Population	Crude Rate
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"35-39 years"	"35-39"	Suppressed	6577	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"40-44 years"	"40-44"	0	5616	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"45-49 years"	"45-49"	0	4531	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"50-54 years"	"50-54"	0	4098	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"55-59 years"	"55-59"	0	3881	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"60-64 years "	"60-64"	0	3589	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"65-69 years"	"65-69"	0	2633	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"70-74 years"	"70-74"	0	2004	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"75-79 years"	"75-79"	0	1167	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"80-84 years"	"80-84"	0	636	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"< 1 year"	"1"	0	241314	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"1-4 years"	"1-4"	Suppressed	998114	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"5-9 years"	"5-9"	0	1298264	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"10-14 years"	"10-14"	Suppressed	1340971	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"15-19 years"	"15-19"	145	1366994	10.6
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"20-24 years"	"20-24"	511	1427738	35.8
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"25-29 years"	"25-29"	866	1590145	54.5
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"30-34 years"	"30-34"	1071	1597715	67.0
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"35-39 years"	"35-39"	1116	1513985	73.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"40-44 years"	"40-44"	848	1382504	61.3
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"45-49 years"	"45-49"	646	1346183	48.0
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"50-54 years"	"50-54"	582	1396968	41.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"55-59 years"	"55-59"	523	1500102	34.9
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"60-64 years "	"60-64"	308	1457427	21.1
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"65-69 years"	"65-69"	114	1256949	9.1
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"70-74 years"	"70-74"	25	1040077	2.4
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"75-79 years"	"75-79"	Suppressed	686051	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"80-84 years"	"80-84"	Suppressed	425138	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"85-89 years"	"85-89"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"90-94 years"	"90-94"	Suppressed	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"White"	"2106-3"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"< 1 year"	"1"	0	24552	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"1-4 years"	"1-4"	0	96420	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"5-9 years"	"5-9"	0	118465	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"10-14 years"	"10-14"	0	110179	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"15-19 years"	"15-19"	Suppressed	90692	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"20-24 years"	"20-24"	21	81105	25.9
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"25-29 years"	"25-29"	27	72991	37.0
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"30-34 years"	"30-34"	22	55416	39.7
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"35-39 years"	"35-39"	12	44457	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"40-44 years"	"40-44"	Suppressed	38719	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"45-49 years"	"45-49"	Suppressed	30832	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"50-54 years"	"50-54"	Suppressed	26567	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"55-59 years"	"55-59"	Suppressed	24207	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"60-64 years "	"60-64"	0	21371	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"65-69 years"	"65-69"	Suppressed	15816	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"70-74 years"	"70-74"	0	11128	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"75-79 years"	"75-79"	Suppressed	6469	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"80-84 years"	"80-84"	0	3732	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2020"	"2020"	"Male"	"M"	"More than one race"	"M"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"< 1 year"	"1"	0	5794	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"1-4 years"	"1-4"	0	24149	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"5-9 years"	"5-9"	0	30554	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"10-14 years"	"10-14"	0	28746	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"15-19 years"	"15-19"	Suppressed	27554	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"20-24 years"	"20-24"	Suppressed	27631	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"25-29 years"	"25-29"	11	29351	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"30-34 years"	"30-34"	Suppressed	28799	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"35-39 years"	"35-39"	13	26204	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"40-44 years"	"40-44"	Suppressed	23805	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"45-49 years"	"45-49"	Suppressed	21395	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"50-54 years"	"50-54"	Suppressed	20335	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"55-59 years"	"55-59"	Suppressed	19896	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"60-64 years "	"60-64"	Suppressed	17847	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"65-69 years"	"65-69"	Suppressed	13947	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"70-74 years"	"70-74"	0	10168	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"75-79 years"	"75-79"	0	6137	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"80-84 years"	"80-84"	0	3803	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"American Indian or Alaska Native"	"1002-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"< 1 year"	"1"	0	14990	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"1-4 years"	"1-4"	0	66463	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"5-9 years"	"5-9"	0	86941	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"10-14 years"	"10-14"	0	81999	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"15-19 years"	"15-19"	0	85600	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"20-24 years"	"20-24"	Suppressed	99649	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"25-29 years"	"25-29"	Suppressed	116608	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"30-34 years"	"30-34"	0	130758	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"35-39 years"	"35-39"	Suppressed	128013	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"40-44 years"	"40-44"	Suppressed	114930	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"45-49 years"	"45-49"	Suppressed	107170	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"50-54 years"	"50-54"	Suppressed	96373	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"55-59 years"	"55-59"	Suppressed	84994	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"60-64 years "	"60-64"	Suppressed	76787	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"65-69 years"	"65-69"	0	69355	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"70-74 years"	"70-74"	0	55933	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"75-79 years"	"75-79"	0	34243	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"80-84 years"	"80-84"	0	21807	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Asian"	"A"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"< 1 year"	"1"	Suppressed	61125	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"1-4 years"	"1-4"	Suppressed	257466	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"5-9 years"	"5-9"	0	333864	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"10-14 years"	"10-14"	0	347473	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"15-19 years"	"15-19"	13	340171	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"20-24 years"	"20-24"	43	357274	12.0
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"25-29 years"	"25-29"	104	390716	26.6
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"30-34 years"	"30-34"	96	394471	24.3
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"35-39 years"	"35-39"	116	346905	33.4
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"40-44 years"	"40-44"	82	328948	24.9
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"45-49 years"	"45-49"	98	304632	32.2
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"50-54 years"	"50-54"	107	306889	34.9
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"55-59 years"	"55-59"	120	310811	38.6
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"60-64 years "	"60-64"	77	297202	25.9
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"65-69 years"	"65-69"	38	242777	15.7
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"70-74 years"	"70-74"	Suppressed	185414	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"75-79 years"	"75-79"	Suppressed	113521	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"80-84 years"	"80-84"	Suppressed	74889	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"100+ years"	"100+"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Black or African American"	"2054-5"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"< 1 year"	"1"	0	1146	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"1-4 years"	"1-4"	0	4773	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"5-9 years"	"5-9"	0	6143	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"10-14 years"	"10-14"	0	5780	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"15-19 years"	"15-19"	0	5525	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"20-24 years"	"20-24"	0	5054	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"25-29 years"	"25-29"	Suppressed	5675	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"30-34 years"	"30-34"	0	6266	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"35-39 years"	"35-39"	Suppressed	6195	Suppressed
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"40-44 years"	"40-44"	0	5416	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"45-49 years"	"45-49"	0	4437	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"50-54 years"	"50-54"	0	4276	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"55-59 years"	"55-59"	0	4054	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"60-64 years "	"60-64"	0	3680	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"65-69 years"	"65-69"	0	2931	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"70-74 years"	"70-74"	0	2096	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"75-79 years"	"75-79"	0	1381	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"80-84 years"	"80-84"	0	787	Unreliable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"85-89 years"	"85-89"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"90-94 years"	"90-94"	0	Not Applicable	Not Applicable
	"Other synthetic narcotics"	"T40.4"	"2021 "	"2021"	"Female"	"F"	"Native Hawaiian or Other Pacific Islander"	"NHOPI"	"95-99 years"	"95-99"	0	Not Applicable	Not Applicable
